CEP,lat,lon,Bairro
02219020,-23.5897600117,-46.5904465572,Vila Medeiros
08255090,-23.548,-46.0875916206,Conjunto Residencial José Bonifácio
04890285,-23.1989799609,-47.016724616,Jardim Santa Fé (Zona Sul)
02721100,-23.548,-46.5346828751,Limão
04216050,-23.2965399725,-46.636,Ipiranga
02417040,-23.6212600155,-46.5560851294,Jardim Paraíso
02213020,-23.5887700048,-46.5915264951,Vila Medeiros
04432120,-23.2680999698,-46.636,Jardim São Jorge
04313100,-23.8105300273,-46.636,Vila Guarani (Z Sul)
05116090,-23.1752199621,-47.0426429456,Vila Jaguara
02804230,-23.6460100111,-46.7429131273,Vila Cruz das Almas
02837010,-23.4670282,-46.6965248,Vila João Batista
04844460,-23.2140099592,-47.00032931,Jardim São Bernardo
03479080,-23.3778099764,-46.636,Vila Nova York
04909040,-23.548,-46.2513483658,Jardim Alfredo
03276017,-23.548,-46.7967133056,Vila Margarida
05466907,-23.548,-46.5115134542,Alto de Pinheiros
04127050,-23.3085999685,-46.8971468536,Bosque da Saúde
02139030,-23.5132599885,-46.636,Vila Sabrina
03213090,-23.687950018,-46.4833370841,Vila Califórnia
01014000,-23.548,-46.6352145892,Centro
02469080,-23.6269300128,-46.636,Vila Romero
08320260,-24.059110059,-46.0784612941,Parque São Rafael
02302050,-23.6039800121,-46.636,Vila Paulicéia
05789000,-23.9899000492,-46.636,Pirajussara
05136290,-23.9238400462,-47.0459809216,Jardim Santo Elias
08090500,-24.026170053,-46.636,Jardim Helena
03376150,-23.706760021,-46.4628184023,Chácara Belenzinho
04809120,-23.8704700328,-46.9877628379,Terceira Divisão de Interlagos
04088001,-23.3131899761,-46.3798601049,Indianópolis
05132050,-23.1734199537,-47.0446064647,Vila Mangalot
03471110,-23.548,-46.8203736041,Jardim Vila Formosa
02815100,-23.6479000133,-46.636,Conjunto Residencial Elisio Teixeira Leite
03964050,-23.3292099773,-46.8746646554,Cidade São Mateus
05778090,-23.9878300476,-46.1562162993,Parque Arariba
04387004,-23.4875199903,-46.5700260561,Cidade Domitila
03680040,-23.7399700236,-46.4265916413,Burgo Paulista
01023903,-23.5503400029,-46.6385525661,Centro
02244030,-23.548,-46.6883275473,Vila Dom Pedro II
05892480,-23.0862999474,-46.1323596484,Jardim Amália
04475250,-23.8344700326,-46.3235073608,Vila Guacuri
03118030,-23.4184899811,-46.7772745593,Mooca
02375020,-23.477889986,-46.7124787267,Vila Irmãos Arnoni
04534900,-23.6174800095,-46.5602085067,Itaim Bibi
04803130,-23.8696600351,-46.636,Jardim Cruzeiro
05590070,-23.548,-47.0957558955,Vila Gomes
08253520,-24.0503800536,-46.636,Conjunto Residencial José Bonifácio
08220700,-23.0532699473,-47.1756707588,Jardim Itapemirim
04438010,-23.2671099683,-46.9424057575,Vila do Castelo
08285000,-23.548,-46.0826828438,Cidade Líder
04717001,-23.8595800361,-46.636,Chácara Santo Antônio (Zona Sul)
02336060,-23.6113600075,-46.5668844427,Água Fria
02731000,-23.4537699885,-46.636,Vila Albertina
04940030,-23.189529956,-46.636,Vila Santa Lúcia
03965050,-23.548,-46.8747628364,Cidade São Mateus
04003005,-23.3228199695,-46.636,Paraíso
04136030,-23.6114033509,-46.6259503837,Bosque da Saúde
04324160,-23.8126000301,-46.3473640091,Vila do Encontro
04165000,-23.548,-46.3686680966,Vila das Mercês
02245030,-23.4999399911,-46.6884257246,Parada Inglesa
02514060,-23.4670899918,-46.5477402202,Casa Verde
03128170,-23.4171399835,-46.4932528109,Vila Prudente
02132120,-23.5139799953,-46.5988896574,Jardim Japão
04830010,-23.2191399624,-46.9947333033,Jordanópolis
05857490,-23.0959299539,-46.1428644335,Parque Ligia
03738150,-23.548,-46.8546368611,Parque Penha
04571070,-23.8445500326,-46.636,Cidade Monções
08240590,-23.548,-46.0907332406,Vila Progresso (Zona Leste)
04547010,-23.2546899692,-46.9559539749,Vila Olímpia
04142090,-23.548,-46.3726932924,Saúde
08062220,-23.0744199505,-47.1525995138,Vila Siria
08215690,-24.0419200556,-46.0972128175,Itaquera
04242020,-23.548,-46.3585560189,Jardim Seckler
05447080,-23.548,-46.1920503565,Vila Madalena
04905001,-23.1955599645,-47.0204552809,Jardim das Flores
02555110,-23.4626799849,-46.7290703866,Casa Verde Alta
05142120,-23.1715299613,-47.0466681418,Chácara Inglesa
04909025,-23.1953799577,-46.636,Jardim Alfredo
03658010,-23.548,-46.8422667402,Vila Ré
05315010,-23.9394100445,-47.0629652805,Vila Leopoldina
02244050,-23.5000299924,-46.6883275477,Vila Dom Pedro II
02820000,-23.4478299863,-46.636,Vila Brasilândia
08410210,-24.0686500526,-46.0680546985,Vila Princesa Isabel
03401030,-23.7097300233,-46.636,Tatuapé
04385080,-23.8203400338,-46.3389209124,Jardim Itacolomi
04011907,-23.5955200077,-46.5841633297,Vila Mariana
03694070,-23.3541399768,-46.8474700436,Parque das Paineiras
05812070,-23.548,-47.121085176,Jardim São Luís
02126020,-23.5810300091,-46.599969583,Vila Maria Alta
04930140,-23.9044000423,-47.0247750101,Jardim Santa Margarida
02473020,-23.4680799854,-46.636,Vila Roque
04077023,-23.7816400319,-46.636,Moema
04691020,-23.8570600381,-46.9731346947,Vila Gea
02131050,-23.548,-46.5991841779,Vila Maria Alta
04870240,-23.2017699621,-46.636,Praias Paulistanas
03336060,-23.7018100189,-46.636,Vila Regente Feijó
04303070,-23.2869099685,-46.636,São Judas
05182390,-23.548,-47.0519696262,Cidade D'Abril
04293035,-23.6063200096,-46.636,Saúde
05443020,-23.548,-47.0792624115,Vila Madalena
03450050,-23.548,-46.8184100905,Parque Maria Luiza
05468910,-23.6623000146,-46.5113171042,Alto da Lapa
03646050,-23.7359200192,-46.8409904565,Vila Esperança
02851110,-23.6519500168,-46.5226072838,Jardim Guarani
04077901,-23.548,-46.5818071181,Planalto Paulista
02210200,-23.5074999933,-46.6801789805,Vila Medeiros
04836250,-23.548,-46.9964022862,Jardim Alpino
04075023,-23.548,-46.3813327334,Indianópolis
03962040,-23.3294799706,-46.3976298638,Cidade São Mateus
04271050,-23.2902399677,-46.9171746557,Vila São José (Ipiranga)
01333912,-23.5330599978,-46.6197028652,Bela Vista
04858270,-23.2049199589,-46.636,Jardim São Judas Tadeu
05429120,-23.548,-46.1942102218,Pinheiros
03570310,-23.3702499766,-46.636,Parque Savoy City
04747160,-23.8632700341,-46.2920912005,Santo Amaro
03804220,-23.548,-46.4154978047,Parque Boturussu
08381680,-23.0304999432,-46.636,Jardim Alto Alegre (São Rafael)
03151080,-23.4151599813,-46.7809070525,Quinta da Paineira
02468060,-23.4692499914,-46.636,Vila Romero
08371350,-23.0315799448,-46.072668944,Jardim Marilu
08160000,-24.036880053,-46.1027106481,Jardim Silva Teles
05505040,-23.9580400467,-46.636,Butantã
04255070,-23.6233455,-46.5967666,São João Clímaco
08285120,-23.548,-47.1894153288,Cidade Líder
08041670,-24.0175300481,-46.636,Jardim Ipanema (São Miguel)
05315020,-23.548,-47.0629652841,Vila Leopoldina
02977010,-23.548,-46.763628161,Vila Zat
02975120,-23.548,-46.7632354557,Vila Zat
02942010,-23.548,-46.512495209,Jardim Cidade Pirituba
04556903,-23.4765399895,-46.5580486447,Brooklin Paulista
02352050,-23.4543349,-46.5960951,Bortolândia
08225420,-24.0444400507,-46.094463909,Vila Regina (Zona Leste)
08230560,-24.0457000544,-46.093089448,Vila Verde
04061020,-23.3158899688,-46.636,Planalto Paulista
03541010,-23.3744799774,-46.636,Vila Guilhermina
05054090,-23.1808899561,-46.2355421041,Vila Ipojuca
02566040,-23.6353900136,-46.636,Vila Espanhola
05141000,-23.4907247,-46.728778,Chácara Inglesa
05142020,-23.1715299588,-46.2253318554,Chácara Inglesa
05454090,-23.1400299588,-46.636,Vila Ida
02218090,-23.5895800074,-46.636,Vila Medeiros
04786040,-23.2276899591,-46.636,Interlagos
04428180,-23.4860799938,-46.636,Americanópolis
04434300,-23.548,-46.9420130588,Jardim Ideal
05451904,-23.4344199864,-46.5121025092,Vila Madalena
05471020,-23.9575000446,-47.0826985553,Boaçava
03463000,-23.548,-46.8196863744,Jardim Piqueroby
03009030,-23.548,-46.7689296373,Brás
02046050,-23.5206399945,-46.6658453568,Jardim São Paulo(Zona Norte)
05053000,-23.9149300382,-46.2357384613,Vila Romana
08090020,-23.548,-47.1570174136,Parque Paulistano
02253100,-23.498229994,-46.636,Parque Vitória
05365000,-23.9447200397,-46.636,Vila Polopoli
05885310,-24.0072700486,-46.1350103911,Jardim Lilah
04085030,-23.3134599682,-46.3801546228,Indianópolis
04002906,-23.548,-46.6860695096,Paraíso
03158050,-23.4142599866,-46.7818888016,Vila Celeste
08340200,-23.548,-46.0762032631,Jardim Vila Carrão
08031210,-24.0145600486,-46.636,Vila Nova Curuçá
04678010,-23.548,-46.3000434132,Campininha
03756030,-23.7487900244,-46.4169704418,Jardim Gonzaga
04060003,-23.7799300287,-46.3830017156,Planalto Paulista
03249140,-23.548,-46.4800972954,Vila Ivg
05343050,-23.1537099605,-46.636,Vila Lageado
03273530,-23.4011199809,-46.636,Vila Santa Clara
08295210,-23.0391399471,-46.0809156882,Vila Carmosina
05125080,-23.548,-46.22808077,Parque São Domingos
02443050,-23.548,-46.7197437088,Lauzane Paulista
03805100,-23.504854,-46.47891,Parque Boturussu
02133030,-23.5821100034,-46.5987914833,Vila Maria Alta
03268070,-23.548,-46.4768574974,Vila Tolstoi
03557010,-23.3724999774,-46.8274422418,Jardim Hercilia
05541210,-23.548,-47.0880000289,Jardim das Vertentes
04459350,-23.2644999705,-46.636,Pedreira
02993230,-23.6683300133,-46.636,Parque Panamericano
02993250,-23.548,-46.7672606565,Parque Panamericano
03184100,-23.6851600185,-46.486380524,Alto da Mooca
01250040,-23.5575400019,-46.636,Pacaembu
05846150,-23.548,-46.1461042232,Conjunto Promorar São Luis
01010902,-23.5489000025,-46.6350182423,Centro
02236010,-23.5945300063,-46.636,Parque Edu Chaves
05628030,-23.9737000496,-47.1003701501,Jardim Colombo
05741200,-23.1132999524,-46.636,Jardim Taboão
03350050,-23.548,-46.8052545774,Vila Invernada
03176080,-23.6839000214,-46.7842450222,Mooca
04861020,-23.8923400395,-47.0116194907,Chácara Monte Sol
03201040,-23.6866000191,-46.4848097154,Vila Bela
08246058,-23.548,-46.7785508358,Parada XV de Novembro
05379050,-23.9469700465,-47.0712120244,Jardim Tropical
01547050,-23.5251399905,-46.6609365864,Jardim da Glória
05616010,-23.97226005,-46.1732006575,Vila Progredior
05657210,-23.9764000472,-46.1686845877,Jardim Vitória Régia
08223260,-23.0527299442,-46.636,Cidade Antônio Estevão de Carvalho
04317170,-23.548,-46.9231633556,Vila Guarani (Z Sul)
05363200,-23.548,-47.0684631056,Vila Nova Alba
03409020,-23.548,-46.4584005054,Chácara Santo Antônio (Zona Leste)
02967160,-23.548,-46.5095499459,Vila Marina
04367030,-23.2778199658,-46.9307228762,Vila Santa Catarina
01437060,-23.5649200107,-46.6175429951,Jardim América
03984010,-23.548,-46.392033862,Jardim Planalto
02020020,-23.5730200115,-46.6087071996,Santana
02754040,-23.548,-46.7405569202,Vila Maria Luisa
03263090,-23.4030099778,-46.636,Parque São Lucas
04776137,-23.8668700375,-46.9838358232,Vila Lisboa
03981040,-23.3250699753,-46.8791807304,Parque Santa Madalena
01453080,-23.548,-46.6564205087,Itaim Bibi
01252070,-23.5380999959,-46.636,Sumaré
01333050,-23.5339599905,-46.636,Bela Vista
01256150,-23.5584400045,-46.636,Sumaré
08370360,-23.548,-46.0731598167,Jardim São João (São Rafael)
03572230,-23.7264700202,-46.636,Jardim Santa Terezinha (Zona Leste)
08120150,-23.548,-47.1601590339,Itaim Paulista
03984000,-23.3243499718,-46.3920338618,Jardim Planalto
04802090,-23.7106075,-46.7066186,Jardim São Nicolau
02354370,-23.6140600129,-46.7080608281,Parque Ramos Freitas
08320160,-23.036979946,-46.636,Parque São Rafael
04356000,-23.2788999649,-46.636,Parque Jabaquara
04004012,-23.3227299712,-46.8817332978,Paraíso
04902005,-23.1960099585,-46.636,Parque Alves de Lima
02969100,-23.431719982,-46.5091572396,Jardim São José (Zona Norte)
02373030,-23.4782499909,-46.5599139807,Vila Albertina
02862080,-23.4425199855,-46.636,Jardim Elisio
03638080,-23.548,-46.840008709,Penha de França
08070010,-23.0737899472,-46.1187132542,Parque Cruzeiro do Sul
05892410,-23.548,-46.1324578214,Jardim Amália
01538001,-23.5699600076,-46.636,Cambuci
04844300,-23.2140999627,-46.636,Jardim São Bernardo
05302030,-23.5291958337,-46.7282276608,Vila Leopoldina
02358130,-23.4809499871,-46.7091407585,Jardim Daysy
04795100,-23.2268799659,-46.9862902068,Vila Almeida
08032100,-24.0152800547,-46.636,Parque Residencial D'Abril
05134320,-23.9232100409,-47.0452936873,Vila Guedes
05842020,-23.9961100521,-46.636,Jardim Casablanca
01144010,-23.548,-46.6420868842,Parque Industrial Tomas Edson
08255140,-23.548,-47.1844083835,Conjunto Residencial José Bonifácio
08410550,-23.0268999421,-46.0675638152,Vila Princesa Isabel
03816160,-23.7530200243,-46.636,Parque Císper
04372100,-23.8188100294,-46.9314100994,Vila Santa Catarina
04638000,-23.8502200381,-46.636,Jardim Petrópolis
02990060,-23.6670700168,-46.7658861995,Jardim Shangrilá (Zona Norte)
03434040,-23.3827599819,-46.636,Vila Carrão
03689060,-23.7410500271,-46.636,Jardim Nordeste
04405160,-23.2737699695,-46.9351407695,Vila Rica
04297020,-23.8084600267,-46.3518800856,Vila Vermelha
04297060,-23.2875399671,-46.9201199212,Vila Vermelha
02236000,-23.594530005,-46.5852432632,Parque Edu Chaves
03261020,-23.4033699825,-46.7937680411,Jardim Teresa
02855070,-23.4437799851,-46.7496872406,Jardim Carombé
08050490,-23.548,-46.1221493932,Jardim das Camélias
04405140,-23.8222300298,-46.9351407687,Americanópolis
08340290,-24.0612700566,-46.0761050848,Jardim Vila Carrão
03575000,-23.548,-46.4406307414,Jardim Santa Maria
08270425,-23.0428299408,-47.1870591235,Vila Chuca
04613050,-23.8473400303,-46.3094682674,Campo Belo
03143002,-23.548,-46.7802198278,Vila Zelina
08190280,-23.548,-47.1721364409,Vila Aimoré
05882000,-23.0899899493,-47.1356151542,Jardim São Bento Novo
02841100,-23.548,-46.7471346764,Parque São Luís
03820000,-23.7541000254,-46.636,Vila Sílvia
04462100,-23.8317700317,-46.3264526267,Jardim da Pedreira
04410040,-23.548,-46.93612253,Americanópolis
08411461,-23.548,-46.066876586,Jardim Marpu
04043250,-23.3176899749,-46.636,Mirandópolis
04637020,-23.2458699637,-46.636,Jardim Petrópolis
05541110,-23.548,-47.0879018609,Jardim das Vertentes
04637042,-23.8501300345,-46.636,Jardim Petrópolis
02254150,-23.548,-46.5815125926,Vila Nivi
03215080,-23.4077799835,-46.636,Vila Califórnia
04675130,-23.2406499671,-46.9712693546,Jurubatuba
08120030,-24.0284200483,-46.636,Itaim Paulista
08130050,-23.5071956,-46.3672353,Cidade Kemel
03242030,-23.6902900181,-46.7912154788,Cidade Continental
03131020,-23.548,-46.4930564546,Vila Prudente
05447040,-23.548,-47.0798514654,Vila Madalena
04161001,-23.3040099737,-46.9021537982,Vila Brasilina
05428040,-23.9528200479,-46.1944065669,Pinheiros
02271140,-23.4951699882,-46.636,Vila Santa Terezinha (Zona Norte)
05655030,-23.548,-46.1691754686,Jardim Morumbi
02967040,-23.4322599801,-46.7622537096,Vila Regina
05372010,-23.9460700475,-47.0702302704,Jardim Ester
05662020,-23.1193299497,-47.1036099421,Paraisópolis
02264010,-23.548,-46.5794509072,Vila Nova Carolina
08420600,-24.070720057,-46.636,Jardim Helena
04087004,-23.548,-46.8919435495,Indianópolis
01254050,-23.545033,-46.6811691,Sumaré
04017100,-23.3205699684,-46.8840895128,Vila Mariana
03570300,-23.3703399734,-46.829798458,Parque Savoy City
02956030,-23.6623000157,-46.511317103,Vila Mirante
05453060,-23.9557900411,-47.080833217,Vila Madalena
05464010,-23.139309952,-46.1901850205,Alto de Pinheiros
01153030,-23.548,-46.6423814155,Barra Funda
03659010,-23.7372700211,-46.429536909,Vila Granada
03275080,-23.4007599832,-46.636,Vila Charlote
04446230,-23.8298800348,-46.3285143087,Jardim Sabará
08151330,-23.548,-47.1685039472,Jardim Carolina
02278030,-23.4939999906,-46.636,Vila Nilo
03921020,-23.7597700263,-46.636,Jardim Iva
08311260,-23.548,-46.0792467024,Parque São Rafael
08290460,-23.0397699405,-46.636,Vila Carmosina
08081200,-23.548,-47.1564283586,Vila Helena
04583000,-23.548,-46.9604700542,Vila Cordeiro
05784120,-23.548,-47.1171581634,Parque Esmeralda
05792030,-23.9908000475,-46.636,Jardim Leônidas Moreira
05065070,-23.9160100403,-47.037439647,Parque Residencial da Lapa
08210220,-23.055519949,-47.1732163695,Itaquera
02407010,-23.548,-46.5574595909,Água Fria
05853390,-23.9988100492,-46.636,Jardim Duprat
04311060,-23.548,-46.9218870784,Vila Guarani (Z Sul)
05596010,-23.548,-46.1752623483,Cidade dos Bandeirantes
04086002,-23.782540024,-46.8918453686,Indianópolis
05444060,-23.548,-46.1924430573,Vila Madalena
02324050,-23.6092900098,-46.5691424766,Jardim Cristina
04631011,-23.8495000341,-46.3071120514,Jardim Aeroporto
02079020,-23.5174899896,-46.6027184955,Vila Isolina Mazzei
02019070,-23.4956369,-46.6319032,Santana
05185330,-23.9300500465,-46.636,Jardim Santa Lucrécia
03802010,-23.3463999726,-46.636,Parque Boturussu
05017010,-23.1842199594,-46.636,Perdizes
03731100,-23.548,-46.4198175298,Vila Londrina
05171080,-23.9271700448,-46.636,Jardim Santa Mônica
04141110,-23.548,-46.3728896386,Chácara Inglesa
03935040,-23.548,-46.4011641817,Jardim Imperador (Zona Leste)
04513040,-23.2588299625,-46.3205620906,Vila Nova Conceição
05205160,-23.4083201,-46.7636538,Jardim Russo
03986130,-23.323899975,-46.8804570123,Jardim Ivone
04436040,-23.8286200359,-46.3298887644,Jardim Consórcio
02234001,-23.548,-46.686265861,Jardim Brasil (Zona Norte)
04289010,-23.8075600326,-46.636,Vila Brasílio Machado
02342090,-23.548,-46.5660990398,Tucuruvi
03280000,-23.3996799774,-46.636,Parque Tomas Saraiva
04855230,-23.8886500417,-46.636,Jardim Belcito
03816180,-23.4891283,-46.4903719,Jardim Verônia
03816185,-23.548,-46.8596438022,Jardim Verônia
05581001,-23.1276099574,-46.1774222119,Butantã
03137090,-23.4162399808,-46.636,Vila Prudente
03630030,-23.7340300227,-46.636,Guaiaúna
04042032,-23.7781300258,-46.3849652287,Vila Clementino
02443030,-23.6247700125,-46.636,Lauzane Paulista
02355300,-23.4814899908,-46.636,Jardim Virginia Bianca
08021640,-23.0830599533,-47.1431746631,Jardim São Vicente
03682000,-23.3558499724,-46.426395286,Burgo Paulista
08275600,-23.041749944,-46.0837627742,Fazenda Aricanduva
01209000,-23.5546600065,-46.636,Santa Efigênia
04343070,-23.2804299729,-46.3441242209,Jabaquara
08062007,-24.0213100501,-47.1523049879,Vila Monte Santo
05797440,-23.9919700514,-46.636,Jardim Ipê
03213070,-23.4080499841,-46.4833370864,Vila Califórnia
04350030,-23.8167400329,-46.3428479332,Vila Babilônia
04844000,-23.2144599663,-46.636,Jardim Edda
02634000,-23.6377300156,-46.5381190135,Jardim Peri
03918070,-23.7591400281,-46.636,Vila Bancária
04340100,-23.548,-46.9274830779,Americanópolis
03605030,-23.7307000273,-46.636,Penha de França
02442190,-23.548,-46.7196455381,Lauzane Paulista
04065001,-23.7803800276,-46.8894891607,Planalto Paulista
05762151,-23.9856700481,-46.636,Parque Ipê
